,Row.names,Normal1,Normal2,Normal3,NPC1,NPC2,NPC3,NPC4,NPC5,NPC6,NPC7,NPC8,NPC9,NPC10,NPC11,NPC12,NPC13,NPC14,NPC15,NPC16,NPC17,NPC18,NPC19,NPC20,NPC21,NPC22,NPC23,NPC24,NPC25,array_ID,Gene_symbol,gene_ID,logFC,AveExpr,t,P.Value,adj.P.Val,B,symbol,mouse_symbol
8248,PCSK5,23.0255,20.7935,14.1237,2.50157,14.8024,20.1329,18.8412,20.7499,3.80566,11.4941,19.325,13.5106,18.1521,17.3892,32.4334,19.1809,35.9817,25.1706,2.84048,11.921,22.775,14.193,21.1064,10.4745,11.1496,39.6425,8.08951,12.405,205559_s_at,PCSK5,5125,-2.191504533,17.35753286,-0.38506605,0.703218716,0.947879091,-4.677201578,PCSK5,Pcsk5
8249,PCSK6,31.5715,81.3001,24.5506,44.8405,28.9414,35.7163,18.932,27.8047,20.5803,34.8898,28.7992,30.0508,49.4612,36.3717,30.7934,38.8152,49.5805,13.0964,60.6623,49.5408,41.5867,46.0996,34.4538,44.7408,62.3753,57.0004,42.8884,47.864,211262_at,PCSK6,5046,-6.77198,39.76098929,-0.74619818,0.462024475,0.900834969,-4.64127502,PCSK6,Pcsk6
12130,TTC9,65.0245,9.91277,57.6187,2.70529,4.73526,18.0331,46.4341,6.60931,3.47235,53.8642,10.814,5.65081,2.97226,2.37212,26.4454,15.7869,62.7623,2.69123,3.40815,6.90353,46.7362,24.0101,23.7001,3.4041,3.58557,14.1281,6.52726,3.02399,213174_at,TTC9,23508,-28.15429413,19.04756071,-2.422140689,0.022450502,0.436481087,-4.249924042,TTC9,Ttc9
8251,PCTP,5.77277,46.7446,15.3273,12.7364,34.37,10.2375,28.5446,25.8293,2.30424,31.959,14.6567,89.9265,15.1689,28.9844,24.2683,7.05302,26.6777,45.3401,4.38275,25.053,27.5754,34.872,21.5486,4.70757,4.62862,3.35607,1.92775,25.6126,218676_s_at,PCTP,58488,-0.5460492,22.12734607,-0.047638368,0.962356652,0.994669966,-4.690283212,PCTP,Pctp
8252,PCYOX1,27.9331,56.8763,5.10542,23.2474,8.01643,22.6159,23.9793,19.4718,11.0847,14.3175,33.6984,28.5799,19.9723,33.8027,22.8202,24.6373,22.5424,15.8328,7.89885,7.27485,50.7571,33.0243,18.7418,21.1296,29.0596,27.2864,27.6353,20.2669,203803_at,PCYOX1,51449,-7.263857467,23.48601964,-1.005594695,0.323577854,0.845316988,-4.602446811,PCYOX1,Pcyox1
8253,PCYOX1L,97.2001,28.7091,93.5609,95.9406,93.4809,82.7944,93.4632,49.0256,73.8331,204.318,146.011,62.2118,182.2,44.4906,100.539,106.173,79.96,105.253,59.272,85.7961,112.503,103.633,83.4556,109.92,82.1956,78.6266,25.3969,116.839,218953_s_at,PCYOX1L,78991,21.93658,92.74293214,0.930839379,0.360222136,0.86470836,-4.614689744,PCYOX1L,Pcyox1l
2127,CLCN4,45.2882,50.8829,24.0912,5.69162,7.04349,4.80938,3.08839,8.1608,17.4981,6.09733,22.2414,4.4548,26.249,54.9019,6.67297,19.0864,8.58525,18.9694,8.13118,4.72275,7.27143,5.3052,6.89692,6.2386,25.2532,7.06821,8.70844,6.16067,205148_s_at,CLCN4,1183,-28.11516013,14.98461179,-3.955440421,0.000501001,0.149161764,-3.770188229,CLCN4,Clcn4
8255,PCYT1B,25.81,64.868,22.1733,42.9935,23.8822,29.9343,27.2161,4.50345,31.6288,42.2267,56.7233,51.4581,35.0582,5.98334,65.0518,41.7943,74.4063,4.60792,26.3008,48.2249,60.9109,58.0763,47.261,20.1873,48.1481,46.2142,9.05497,45.0863,210456_at,PCYT1B,9468,0.2602232,37.84944214,0.021789786,0.982776594,0.997771239,-4.690444811,PCYT1B,Pcyt1b
10947,SPOUT1,35.1282,72.9675,80.1467,37.0437,33.6546,44.8321,34.334,39.7095,19.4941,32.4575,10.2202,38.8441,27.4433,72.7247,23.4084,9.82594,30.2128,46.6867,33.1691,34.135,31.9972,20.1651,45.3864,34.6459,47.8992,45.9575,46.5511,27.9804,218565_at,SPOUT1,51490,-27.99632507,37.75074786,-3.183842699,0.003656254,0.26173183,-4.011326154,SPOUT1,Spout1
8257,PDAP1,141.169,197.47,181.481,163.618,140.4,145.628,141.328,91.4848,102.733,236.881,154.447,109.934,140.135,157.218,68.516,124.651,122.412,204.879,218.596,140.866,86.3817,136.06,98.1368,154.228,355.953,156.563,360.123,320.326,202290_at,PDAP1,11333,-8.113401333,166.129225,-0.177866889,0.86016119,0.978718874,-4.687641604,PDAP1,Pdap1
8258,PDC,3.81865,17.9414,7.20136,59.8372,8.82388,6.41656,14.0185,13.1596,1.03127,19.171,19.789,10.8409,16.6462,12.758,15.498,11.729,16.3896,1.88451,13.2839,17.7406,9.75711,8.91789,12.7692,11.0916,8.57193,4.58979,16.9917,3.38273,211496_s_at,PDC,5132,3.749783467,13.00182429,0.564215638,0.577285478,0.927768797,-4.662126382,PDC,Pdc
8259,PDCD1,37.854,82.6361,17.4975,36.8151,52.9023,32.476,41.3507,34.5419,44.9741,37.2479,35.0855,29.3032,35.1793,28.3778,61.4715,17.3703,51.0847,16.9543,32.3616,40.916,36.5513,35.5122,33.7439,31.5541,52.596,33.9707,33.3602,30.5924,207634_at,PDCD1,5133,-9.344146667,37.65287857,-1.136097589,0.265943945,0.809585044,-4.579134718,PDCD1,Pdcd1
8260,PDCD10,352.977,227.542,484.939,256.23,365.976,547.468,483.265,396.557,383.462,372.567,420.512,419.598,358.153,488.742,405.464,411.57,549.799,671.072,256.393,462.272,365.565,733.924,582.394,409.65,420.982,548.222,333.922,481.268,210907_s_at,PDCD10,11235,89.84841333,435.3744643,1.298569278,0.205122666,0.772601185,-4.54685715,PDCD10,Pdcd10
8261,PDCD11,120.671,140.941,158.76,226.85,227.747,148.564,133.7,158.565,106.271,291.801,148.236,189.503,239.354,168.79,155.038,157.908,173.4,137.58,239.024,199.568,102.272,159.613,121.768,160.8,279.612,253.125,186.808,304.347,212422_at,PDCD11,22984,46.68576,181.8077143,1.415574035,0.168383298,0.735433967,-4.521531543,PDCD11,Pdcd11
8262,PDCD1LG2,3.93271,1.6771,17.2547,1.33703,21.1159,17.254,12.2267,26.0286,21.7974,3.68421,18.1626,19.6184,110.931,2.82849,11.1487,14.7248,3.03008,25.9812,3.65824,35.2417,1.76227,18.5216,14.0935,3.29663,8.15335,12.8873,2.08922,3.58796,220049_s_at,PDCD1LG2,80380,8.904931867,15.57233536,0.699491124,0.49025472,0.908392762,-4.647145396,PDCD1LG2,Pdcd1lg2
8263,PDCD2,86.6768,106.358,61.8303,74.8975,128.433,80.7299,85.0861,53.5849,65.1159,128.48,71.6134,63.8391,83.8996,102.72,70.7584,75.3689,61.7326,154.942,149.389,86.2288,72.6882,76.1226,75.4324,123.845,46.3405,83.0483,43.3479,75.8159,213581_at,PDCD2,5134,0.383362667,85.29732143,0.021725298,0.982827559,0.997771239,-4.690445064,PDCD2,Pdcd2
8265,PDCD5,54.6817,42.6486,38.4064,72.2862,64.1222,84.6413,61.9716,52.5236,72.3137,102.67,73.3651,70.3768,142.832,122.711,59.7595,76.8503,101.154,225.829,148.686,114.377,49.1033,70.7314,72.945,81.7577,97.3331,52.6685,114.262,143.859,219275_at,PDCD5,9141,47.91960533,88.03092857,2.050824217,0.050149507,0.55113972,-4.359066608,PDCD5,Pdcd5
8266,PDCD6,213.18,186.324,149.039,198.066,183.03,338.207,199.386,163.777,110.455,177.327,142.153,199.155,235.549,198.918,146.438,131.692,160.22,241.023,187.686,218.196,130.089,187.721,218.779,277.081,177.189,88.1465,212.169,258.584,203415_at,PDCD6,10016,8.393793333,190.342125,0.262864765,0.794659214,0.965094081,-4.684279562,PDCD6,Pdcd6
8845,PPOX,133.831,80.6896,52.6613,101.827,78.5702,50.9245,66.2009,44.7496,66.5818,71.7291,70.0015,52.9764,70.1592,61.0316,74.1795,51.5831,36.6192,21.0787,61.3881,42.7356,61.3199,53.4845,55.6512,57.6305,66.9527,68.086,70.7578,70.9226,204788_s_at,PPOX,5498,-27.97498533,64.08296786,-2.437653376,0.021680576,0.429675568,-4.245212862,PPOX,Ppox
8268,PDCL,78.6043,58.0313,75.7944,91.6092,70.7347,80.8148,84.0547,46.8982,75.8907,55.2998,55.662,56.2807,107.253,97.2815,78.2383,72.7611,60.2697,99.9104,57.9216,58.4484,91.6794,74.8121,95.9647,51.5096,75.0843,75.3332,61.9217,55.231,204448_s_at,PDCL,5082,2.424592,72.97481429,0.238353146,0.813414965,0.97002604,-4.685381224,PDCL,Pdcl
8270,PDE10A,38.175,46.5384,44.9279,22.4101,37.5613,29.6077,34.8097,36.4523,30.8754,36.1974,40.661,32.5929,28.7499,31.2015,34.8706,52.3492,86.4104,9.04035,42.8362,50.0542,43.4874,37.4239,31.416,37.547,40.6281,48.501,33.0972,45.2506,211171_s_at,PDE10A,10846,-5.052512667,38.70259464,-0.632048717,0.532694629,0.917473,-4.654993767,PDE10A,Pde10a
8271,PDE11A,19.9588,48.4994,8.84686,18.4546,6.99767,15.9404,27.7286,21.0329,12.9131,19.0436,28.2606,21.5872,30.0825,32.2287,30.1518,28.3284,20.5591,15.2111,5.97117,39.4983,37.1484,27.83,21.6511,31.8808,28.1358,31.0546,3.97351,16.6378,221110_x_at,PDE11A,50940,-2.876283333,23.20024321,-0.434343413,0.667505917,0.94161698,-4.67360659,PDE11A,Pde11a
8272,PDE12,17.3539,31.0785,7.52471,9.44105,19.6163,15.6257,3.71697,28.7559,16.1738,22.1487,30.7822,22.698,13.8462,26.2423,15.9095,17.3827,41.0006,5.08658,5.34082,22.3452,19.5188,23.6232,16.9783,28.1242,43.2112,25.8494,24.6445,22.2523,214826_at,PDE12,201626,2.1602068,20.58112607,0.350780982,0.728487031,0.954072883,-4.679452727,PDE12,Pde12
8273,PDE1A,21.8403,26.2102,5.00747,12.1181,21.9622,19.1353,17.3397,2.34312,8.93326,9.94253,16.3517,2.01548,19.1877,14.2314,7.32208,23.4361,18.336,27.2458,30.5861,21.072,15.8149,5.34494,13.5919,17.8595,23.4552,9.70317,10.7101,4.73294,208396_s_at,PDE1A,5136,-2.7751412,15.20818536,-0.552158156,0.585402298,0.92978853,-4.663313313,PDE1A,Pde1a
8274,PDE1B,3.82626,5.36568,9.29144,5.71006,6.04344,3.81075,3.23697,4.48619,14.7728,3.4519,27.9259,5.79098,11.9004,5.65675,5.61822,7.99166,6.48836,5.30415,6.97329,7.15703,3.19188,6.13109,5.30475,7.20875,5.1171,8.56945,4.7863,4.96184,206444_at,PDE1B,5153,0.942473733,7.002621071,0.281740619,0.780300188,0.960472216,-4.683358463,PDE1B,Pde1b
8275,PDE1C,25.8736,44.4141,33.4834,36.8045,26.5142,27.2115,31.4162,24.7319,34.1771,33.7393,24.8611,27.6825,33.5737,23.5053,26.8364,28.6673,59.8451,29.293,52.5137,57.0027,28.1161,21.3675,31.1165,45.7392,44.6907,56.5109,38.6924,24.4466,207303_at,PDE1C,5137,0.171849333,34.74380357,0.024678122,0.980494005,0.997396449,-4.690432725,PDE1C,Pde1c
6083,LLGL2,59.225,123.137,46.15,34.6835,34.9601,30.6975,42.1882,86.0343,21.1622,52.0703,51.178,57.2555,49.8854,57.1342,68.4538,58.6165,45.5804,39.6701,34.5637,23.0219,62.557,45.0884,38.8743,73.6035,60.1983,44.1886,67.0553,27.2439,203713_s_at,LLGL2,3993,-27.93207067,51.23131786,-2.376506374,0.02486319,0.438745164,-4.26372342,LLGL2,Llgl2
8277,PDE3A,16.6605,30.6206,63.1107,32.4425,45.1913,28.0062,38.9367,39.4709,32.1476,37.996,50.2648,50.0675,20.8695,62.0946,17.4476,26.3674,42.3557,43.6642,31.5762,63.3603,37.63,34.3154,29.5252,31.9038,43.0061,41.8214,28.8618,31.1945,206388_at,PDE3A,5139,0.823421333,37.53246429,0.106710599,0.915811037,0.991168621,-4.6894625,PDE3A,Pde3a
12303,UFSP2,99.7824,135.908,96.0681,103.965,76.71,66.8167,106.64,100.694,60.0021,64.644,100.533,72.642,59.1544,50.7343,87.5726,110.894,97.5017,121.428,88.9411,64.7479,104.442,122.19,93.0084,63.4442,62.0468,75.8549,57.935,54.2653,218449_at,UFSP2,55325,-27.91387067,85.66306786,-2.083356381,0.046859849,0.539423568,-4.349829579,UFSP2,Ufsp2
8279,PDE4A,80.588,181.092,88.228,85.5837,61.3383,61.3373,48.7445,86.357,181.973,36.1734,86.228,63.2787,54.5001,131.108,75.9908,103.269,89.6133,44.6184,39.0954,142.709,109.04,75.0181,61.7116,83.0909,75.8278,100.918,30.2488,46.7227,204735_at,PDE4A,5141,-37.656168,83.01442143,-1.665240983,0.107479492,0.662210235,-4.462259188,PDE4A,Pde4a
8280,PDE4B,183.559,142.022,329.389,298.61,118.524,379.258,211.659,322.075,731.403,136.08,176.211,194.301,101.356,108.875,258.375,183.995,194.15,65.6729,70.8897,297.324,92.884,227.817,206.856,169.384,144.104,120.214,127.396,212.476,203708_at,PDE4B,5142,-12.32774933,207.3164143,-0.1536756,0.879013476,0.98216091,-4.688362527,PDE4B,Pde4b
8281,PDE4D,70.8018,70.8904,84.3119,35.2126,70.4167,72.9269,64.4546,79.0036,123.406,33.7319,36.8161,70.1237,46.5807,69.0832,79.6952,75.7124,80.5366,44.5022,61.3621,101.904,67.4143,68.2397,49.6947,100.389,26.0192,87.3171,53.476,27.672,204491_at,PDE4D,5144,-10.30708,66.13195,-0.72740882,0.473264285,0.904942655,-4.643678965,PDE4D,Pde4d
8282,PDE4DIP,28.106,6.57626,13.8138,3.80844,3.32344,34.397,8.75895,19.6548,98.5086,3.51251,24.2534,3.44178,27.188,3.86124,21.7501,13.6281,17.3384,6.22982,6.37615,255.003,31.3975,28.5009,3.5656,4.98218,5.95567,8.02498,12.7764,4.24458,205872_x_at,PDE4DIP,9659,9.853908267,24.96348571,0.329430965,0.744383332,0.957129267,-4.68075032,PDE4DIP,Pde4dip
8283,PDE5A,5.98314,16.9824,7.13126,6.42983,3.12158,3.81839,7.96083,8.92903,6.61265,20.5922,13.5305,7.18325,15.1173,12.3336,6.84436,15.8365,6.90904,28.8756,12.0862,3.2018,17.7369,25.4796,8.71585,3.73531,21.0784,10.7174,30.5584,9.78276,206757_at,PDE5A,8654,2.255224533,12.04586,0.457741,0.6508173,0.940538628,-4.671752086,PDE5A,Pde5a
8284,PDE6A,5.86307,33.8975,8.53814,8.1057,27.224,11.9163,9.19372,11.6886,18.3118,10.6448,4.46893,17.8861,19.924,28.6095,3.76697,14.1674,35.7161,4.29548,39.3727,31.226,6.37253,22.4961,22.64,13.42,3.08884,31.5657,13.589,33.1994,206623_at,PDE6A,5145,1.6160168,17.54244214,0.230061854,0.819785575,0.971638286,-4.685729675,PDE6A,Pde6a
591,APH1B,87.6233,142.056,102.996,56.8437,94.1239,98.1277,80.2987,72.3782,121.32,59.6725,83.6624,87.2478,105.079,67.5771,78.3218,88.8303,86.3113,59.1235,73.4702,83.0893,101.608,117.053,77.3575,67.0609,105.985,75.5882,87.3197,54.7549,221036_s_at,APH1B,83464,-27.60358267,86.24571071,-2.392417761,0.02399623,0.438745164,-4.258922334,APH1B,Aph1b
8286,PDE6C,1.93946,0.838102,0.612564,0.652877,6.31268,0.933802,0.783799,7.99726,0.369977,7.82201,0.751128,1.32665,1.0818,0.392709,0.518852,0.532721,0.76476,1.57488,10.0144,0.834282,10.8442,0.901617,0.32738,1.21794,1.28432,7.2069,2.179,1.07431,211093_at,PDE6C,5146,1.57796816,2.538942143,0.629907051,0.534073873,0.917533167,-4.655230704,PDE6C,Pde6c
8287,PDE6D,96.4028,20.2842,84.5418,113.417,116.23,136.64,92.6019,131.534,54.3412,63.2979,78.7074,90.7395,74.0983,85.5682,75.1525,72.1756,51.8479,88.0762,101.717,97.4177,63.3995,66.7591,63.0182,66.9661,76.9469,70.9326,107.812,66.332,204091_at,PDE6D,5147,17.15288133,82.39133929,1.138693417,0.26487832,0.809585044,-4.578646773,PDE6D,Pde6d
8288,PDE6G,9.54244,12.1496,8.31712,11.0213,5.98096,8.13195,7.24534,9.28893,8.52994,8.62496,10.934,8.22098,9.17978,9.10712,12.2304,9.46402,11.5957,5.43526,18.9929,10.2608,6.17707,5.95225,10.8258,8.29504,13.4535,8.96371,11.3035,8.68235,210060_at,PDE6G,5148,-0.487150933,9.568097143,-0.212015409,0.833694498,0.973363348,-4.68644574,PDE6G,Pde6g
8289,PDE6H,1.84272,1.64488,0.629712,6.22008,1.0567,2.10229,0.969139,0.886548,11.6402,1.05118,2.8931,0.76725,1.22231,9.0783,2.67898,7.48958,14.6805,2.25312,2.03194,19.6414,1.79874,1.09604,3.71829,3.12785,1.29839,1.57995,3.26622,1.50528,206841_at,PDE6H,5149,2.789697747,3.863238893,0.869295833,0.392381748,0.878023551,-4.624138789,PDE6H,Pde6h
8290,PDE7B,17.1345,75.2227,6.71529,28.2945,22.0588,32.7502,9.66472,18.422,6.69345,22.4616,26.7663,17.2953,20.6078,10.9081,32.9941,16.9081,41.8334,50.9655,16.895,31.8989,31.7773,32.17,30.7195,16.85,66.5219,21.1606,28.984,22.767,220343_at,PDE7B,27115,-6.689440533,27.05144857,-0.678595784,0.503195123,0.908895471,-4.649656885,PDE7B,Pde7b
8291,PDE8A,121.141,188.925,115.693,122.498,129.211,65.334,82.2388,120.125,136.941,136.941,106.563,123.817,120.828,122.301,122.913,144.276,71.4267,103.73,95.0972,110.949,121.37,100.146,113.708,215.826,123.227,109.561,51.788,107.69,212521_s_at,PDE8A,5151,-27.57943867,117.2951679,-1.438800662,0.161750532,0.728155318,-4.516308791,PDE8A,Pde8a
12085,TSPAN32,127.612,94.1051,71.2698,67.2913,91.995,57.3839,79.6982,109.475,67.5458,74.3131,106.988,38.4439,47.855,50.8644,89.8505,87.5675,56.8786,52.4006,61.6739,39.5395,56.1628,82.6943,83.2832,68.3769,75.7853,88.4998,77.6822,44.1344,220558_x_at,TSPAN32,10077,-27.406976,73.19178571,-2.202461826,0.036394239,0.48937415,-4.31542974,TSPAN32,Tspan32
8293,PDE9A,9.11137,9.61337,2.17539,16.5678,2.16249,18.6443,11.9236,24.0201,4.51395,39.2488,3.77383,8.15799,6.8205,8.23478,7.6379,4.78018,9.83621,58.5223,5.36619,12.335,22.1914,7.18217,7.94156,6.04217,7.30974,6.93415,66.3147,5.99906,205593_s_at,PDE9A,5152,7.9317248,14.04860714,0.820439912,0.419182072,0.889718018,-4.631225024,PDE9A,Pde9a
8294,PDGFA,31.7979,28.091,46.6064,53.3978,39.8551,56.438,40.7306,47.529,18.7671,30.3894,55.4155,60.5212,45.6506,15.7044,20.6219,53.8891,36.0333,85.381,88.9655,27.5185,23.8749,2.36446,40.4321,13.3402,185.832,64.6119,26.7947,99.4208,205463_s_at,PDGFA,5154,13.84072907,47.85622714,0.639893337,0.527658963,0.915661757,-4.654119405,PDGFA,Pdgfa
8295,PDGFB,37.979,93.0626,62.451,53.0231,81.202,35.6199,42.0548,50.8852,73.6194,50.9295,59.584,98.5776,61.5773,63.6013,49.1861,46.8779,47.7369,30.1581,64.3017,125.214,48.0521,69.2373,33.1838,28.0201,61.2396,67.9251,47.1992,47.2159,216061_x_at,PDGFB,5155,-7.048657333,58.20408929,-0.529216412,0.60099904,0.930054985,-4.6655037,PDGFB,Pdgfb
8296,PDGFC,156.728,373.051,65.9273,59.783,89.6684,159.407,132.759,181.331,49.0929,132.81,147,197.037,104.496,71.0657,97.3026,148.022,111.178,330.327,139.409,118.139,307.271,78.2807,113.156,59.6595,145.353,359.34,64.5132,56.3997,218718_at,PDGFC,56034,-60.45673867,144.5895357,-1.099138778,0.281455152,0.814280586,-4.585980878,PDGFC,Pdgfc
8297,PDGFD,53.8125,61.9354,31.2983,58.487,73.7868,54.605,62.4885,48.3747,31.1926,69.6407,83.3093,77.7813,62.6074,37.8577,47.0492,89.4103,89.2209,52.7078,206.128,81.7578,81.1423,56.2841,61.2821,59.8649,27.3565,180.106,44.4098,34.9446,219304_s_at,PDGFD,80310,21.856412,68.53005357,0.91633379,0.367640393,0.868905652,-4.616968705,PDGFD,Pdgfd
8298,PDGFRA,200.265,59.4032,36.7105,259.557,17.6112,59.0253,81.2983,83.6492,31.2699,68.4783,123.927,97.0123,59.0485,20.2502,118.033,152.134,74.5309,78.4223,90.8074,198.352,163.672,84.9317,60.5282,57.7084,152.472,317.035,60.8706,1.92352,203131_at,PDGFRA,5156,1.7090288,100.3188186,0.037783647,0.970139408,0.995782756,-4.690359012,PDGFRA,Pdgfra
8299,PDGFRB,145.747,78.9995,48.5399,88.3896,171.083,78.7934,76.5414,85.3709,34.0172,57.2763,82.5612,122.372,111.707,45.3479,90.8262,97.3883,81.9645,111.724,76.1187,44.2907,76.7359,63.3134,69.9116,28.6344,167.725,309.884,8.39675,26.5849,202273_at,PDGFRB,5159,-2.817136667,88.58016607,-0.078498364,0.938013097,0.993357471,-4.689932768,PDGFRB,Pdgfrb
8300,PDGFRL,23.4782,27.03,61.3478,40.797,10.6457,35.6038,26.7061,26.811,7.29641,35.8908,6.34222,43.8187,13.5434,46.5438,4.66111,22.3066,51.2493,121.396,22.5982,44.2565,28.0114,19.2948,26.5074,7.32087,19.4931,172.015,91.0028,46.7028,205226_at,PDGFRL,5157,1.547259067,38.66681464,0.069021713,0.945483254,0.993648666,-4.690058618,PDGFRL,Pdgfrl
8301,PDHA1,238.811,335.8,220.217,361.22,529.342,274.278,264.983,283.508,240.97,488.744,217.71,341.408,444.431,357.303,363.778,239.573,301.365,618.44,237.525,175.344,213.867,250.629,262.782,350.333,327.939,299.358,289.568,294.63,200980_s_at,PDHA1,5160,56.21845333,315.1377143,0.91770506,0.366934841,0.868288732,-4.616754627,PDHA1,Pdha1
8302,PDHA2,22.6874,9.81991,32.5495,44.9145,14.6677,14.7358,13.0683,26.9144,7.5695,39.8092,32.664,35.1657,22.5766,9.68274,30.8297,36.3232,9.69692,40.3321,23.5874,101.814,29.9638,18.247,32.7889,42.3782,49.1963,24.2317,42.7665,13.9013,214518_at,PDHA2,5161,8.627415067,29.3886525,0.754832411,0.456912695,0.900087246,-4.640151307,PDHA2,Pdha2
8303,PDHB,461.86,172.117,291.568,188.893,232.771,291.802,396.283,201.763,234.577,206.194,247.067,229.41,277.375,363.654,252.784,269.496,183.81,352.002,215.253,126.336,329.634,307.508,247.222,151.326,172.672,177.136,113.997,165.51,211023_at,PDHB,5162,-71.136,245.0007143,-1.453920971,0.15754579,0.72740292,-4.512875164,PDHB,Pdhb
8304,PDHX,82.14,124.22,67.6954,96.689,63.2915,93.4787,67.4848,96.6091,65.9914,103.773,93.8528,111.295,119.728,142.236,77.5266,104.163,119.508,127.351,112.281,107.089,115.427,128.214,104.082,122.354,82.2887,103.305,120.398,113.286,203067_at,PDHX,8050,12.316304,102.3485,0.959359319,0.345928409,0.857132998,-4.610116817,PDHX,Pdhx
8305,PDIA2,15.2112,18.842,27.7252,36.4298,32.6541,18.7604,21.5006,7.07362,18.2927,26.6023,52.2045,26.553,19.2333,28.8342,28.2682,21.7788,14.1561,22.8246,28.711,27.1269,11.4016,4.63355,16.8861,26.3986,47.1861,42.3631,36.3645,26.785,206691_s_at,PDIA2,64714,5.1281068,25.17146679,0.745775743,0.462275436,0.900834969,-4.641329691,PDIA2,Pdia2
30,ABCB1,75.8254,46.582,63.6802,22.4975,41.8893,28.7423,39.1302,25.5478,48.3988,19.0817,54.5268,26.5751,34.2122,14.5418,46.7774,59.34,53.4137,3.37714,10.5479,44.4177,68.1659,56.2708,43.2925,24.1201,25.0084,35.134,25.6122,20.319,209993_at,ABCB1,5243,-27.1915904,37.75099429,-2.725963836,0.011142508,0.345075321,-4.15612142,ABCB1,Abcb1a
8307,PDIA4,189.789,581.198,322.65,180.609,240.106,194.27,293.172,255.318,172.334,368.498,305.269,344.986,441.661,193.743,322.645,360.243,240.45,579.951,505.065,427.5,296.043,247.532,330.541,207.988,217.244,291.976,760.112,410.227,211048_s_at,PDIA4,9601,-37.04634667,331.4685714,-0.430459571,0.67029331,0.94161698,-4.673905255,PDIA4,Pdia4
8308,PDIA6,627.703,1250.56,1042.66,988.272,1113.18,890.333,658.734,1093.83,614.737,845.533,726.511,1003.89,996.703,580.652,819.017,837.25,873.018,502.972,370.347,588.103,1052.18,963.622,1012.43,665.863,815.596,717.483,1100,981.359,207668_x_at,PDIA6,10130,-141.1764,847.5906429,-1.092925657,0.284125222,0.815521561,-4.587113098,PDIA6,Pdia6
8309,PDK1,33.6797,14.9479,2.70903,31.9343,21.4664,26.3049,31.9992,48.3196,76.1347,36.6535,65.0441,24.0365,11.6216,69.1708,77.3995,35.3909,4.54747,26.7426,5.10431,11.1043,40.1605,55.2048,16.3534,42.8175,44.3727,44.7747,59.1006,42.2928,206686_at,PDK1,5163,20.8098572,35.69243964,1.66416628,0.107695842,0.662210235,-4.462528366,PDK1,Pdk1
1048,BCAS1,34.1413,94.0555,22.5369,33.4159,20.1498,36.0409,33.4302,10.6689,18.0641,15.77,32.6839,5.24071,4.12697,31.6949,29.695,33.9461,35.4508,10.1352,3.60514,28.1908,65.6576,5.13877,32.9542,22.1373,21.8185,22.3875,20.347,4.03322,204378_at,BCAS1,8537,-27.17323027,25.98275393,-2.564087329,0.016254862,0.391722637,-4.206469291,BCAS1,Bcas1
9932,RUFY2,65.4988,84.2273,67.4558,53.7333,55.3091,36.6289,50.6663,45.5758,66.0667,28.5097,73.4714,35.7474,34.7321,37.5586,70.1131,57.9955,45.8792,17.6714,43.6683,49.7198,71.8533,17.4555,44.3104,40.7998,28.8513,51.2525,38.5443,38.2035,219957_at,RUFY2,55680,-27.02127867,48.267825,-2.984333734,0.005987044,0.293104462,-4.074645422,RUFY2,Rufy2
8312,PDK4,25.5796,25.1839,13.4169,13.9866,20.6087,0.473155,10.5966,10.0408,11.9677,5.93018,31.6574,30.7332,24.6003,12.7603,21.355,25.0866,29.8325,15.4752,2.6839,32.4869,40.9434,29.8079,12.1643,27.7513,18.2238,18.3083,12.6015,20.1307,205960_at,PDK4,5166,-2.185217267,19.44237982,-0.352334856,0.727334786,0.95366687,-4.679355159,PDK4,Pdk4
8313,PDLIM1,1094.32,811.862,888.138,1241.09,1125.74,790.772,1017.74,962.757,282.939,1301.08,1089.75,659.749,1259.62,533.278,831.294,961.308,1055.48,1334.51,1073.54,754.576,839.802,890.933,1176.57,1038.43,981.608,600.626,666.169,865.802,208690_s_at,PDLIM1,9124,1.96652,933.1958214,0.013048172,0.989685728,0.998220129,-4.690472236,PDLIM1,Pdlim1
8314,PDLIM2,83.9384,126.248,156.171,62.1214,70.1879,109.531,99.8162,53.7789,58.9254,45.6109,82.6457,67.5716,61.6275,31.1275,40.034,78.5792,225.184,207.427,51.8379,82.5372,135.188,76.2334,74.5158,36.4227,70.8812,125.011,12.8308,37.9636,219165_at,PDLIM2,64236,-42.21554133,84.42668571,-1.429542133,0.164369074,0.732462902,-4.518398217,PDLIM2,Pdlim2
8315,PDLIM3,45.0654,102,30.3968,23.6726,43.6731,109.17,29.7499,106.309,21.4037,90.1235,29.7931,46.9917,35.1378,440.046,68.0945,75.7924,65.4309,167.873,82.3197,40.972,80.022,63.1804,72.8855,19.5471,36.015,88.7358,28.4033,33.6729,209621_s_at,PDLIM3,27295,16.80652933,74.15989643,0.345451054,0.73244425,0.955869662,-4.679784173,PDLIM3,Pdlim3
